Inspection_ID (unique),MORTALITY_CENTER_ID,INSPECTION_DATE,INSPECTION_DECADE,INSPECTION_YEAR,SPECIES,LATITUDE,LONGITUDE,LANDOWNER_TYPE,OAK_WILT_CONFIRMED,SYMPTOM_VEINAL_NECROSIS,SYMPTOM_MORTALITY_PATTERN
,16846,4/18/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/20/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/20/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/20/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/20/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,16846,4/20/18,2010s,2018,Live Oak,30.181994,-97.91228,Municipal - Parkland,Yes,,
,5783,4/30/18,2010s,2018,Live Oak,30.23319,-97.783654,Public,Yes,,
,5806,4/30/18,2010s,2018,Live Oak,30.229068,-97.84847,Private,Yes,,
,5806,4/30/18,2010s,2018,Live Oak,30.229136,-97.848259,Private,Yes,,
,14534,5/8/18,2010s,2018,Live Oak,30.202272,-97.812555,Private,Yes,,
,16676,5/8/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,5/8/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,5/8/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,16676,5/8/18,2010s,2018,Live Oak,30.210626,-97.799773,Municipal - Parkland,Yes,,
,5762,5/9/18,2010s,2018,Live Oak,30.340927,-97.780509,Private,Yes,Yes,
,5762,5/9/18,2010s,2018,Live Oak,30.340857,-97.78031,Private,Yes,Yes,
,16676,5/9/18,2010s,2018,Live Oak,30.210257,-97.798912,Municipal - Parkland,Yes,,
,16676,5/9/18,2010s,2018,Live Oak,30.210489,-97.798752,Municipal - Parkland,Yes,,
,16676,5/9/18,2010s,2018,Live Oak,30.210609,-97.798796,Municipal - Parkland,Yes,,
,16676,5/9/18,2010s,2018,Live Oak,30.210688,-97.798653,Municipal - Parkland,Yes,,
,16676,5/9/18,2010s,2018,Live Oak,30.210812,-97.798767,Municipal - Parkland,Yes,,
,16676,5/9/18,2010s,2018,Live Oak,30.21067,-97.798711,Municipal - Parkland,Yes,,
,5829,5/15/18,2010s,2018,Live Oak,30.249075,-97.779638,Private,Yes,Yes,Yes
,5829,5/15/18,2010s,2018,Live Oak,30.249563,-97.779758,Public,Yes,,
,5829,5/15/18,2010s,2018,Live Oak,30.249656,-97.779879,Public,Yes,,
,5806,6/8/18,2010s,2018,Live Oak,30.229353,-97.848629,Private,Yes,,
,8445,6/13/18,2010s,2018,Live Oak,30.347052,-97.758352,Private,Yes,Yes,Yes
,8445,6/13/18,2010s,2018,Live Oak,30.34682,-97.758631,Private,Yes,Yes,Yes
,8445,6/13/18,2010s,2018,Live Oak,30.346887,-97.757903,Private,Yes,Yes,Yes
,14549,6/13/18,2010s,2018,Live Oak,30.490206,-97.76763,Private,Yes,,
,14549,6/13/18,2010s,2018,Live Oak,30.489791,-97.767433,Private,Yes,Yes,Yes
,14549,6/13/18,2010s,2018,Live Oak,30.488875,-97.768171,Private,Yes,,
,14576,6/13/18,2010s,2018,Live Oak,30.487008,-97.764675,Private,Yes,Yes,Yes
,14576,6/13/18,2010s,2018,Live Oak,30.486823,-97.76462,Private,Yes,Yes,Yes
,14549,6/13/18,2010s,2018,Live Oak,30.49132,-97.767139,Private,Yes,,Yes
,8445,6/13/18,2010s,2018,Live Oak,30.347457,-97.758375,Private,Yes,Yes,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.232195,-97.757568,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231902,-97.757506,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231746,-97.757441,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231928,-97.757948,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.230912,-97.756609,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.230894,-97.75556,Private,Yes,,
,5781,7/3/18,2010s,2018,Live Oak,30.231361,-97.75498,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231667,-97.755959,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231588,-97.755869,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231755,-97.756366,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231757,-97.756313,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231801,-97.756183,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231831,-97.755974,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.23177,-97.755804,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231669,-97.755744,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231708,-97.757496,Private,Yes,,Yes
,5781,7/3/18,2010s,2018,Live Oak,30.231532,-97.756166,Private,Yes,,Yes
,14592,7/10/18,2010s,2018,Live Oak,30.207087,-97.884396,Private,Yes,,Yes
,5783,10/1/18,2010s,2018,Live Oak,30.233184,-97.783646,Municipal - ROW,Yes,,
,5783,10/1/18,2010s,2018,Live Oak,30.233208,-97.783633,Municipal - ROW,Yes,,
,5806,10/1/18,2010s,2018,Live Oak,30.229131,-97.848252,Private,Yes,,
,5806,10/1/18,2010s,2018,Live Oak,30.229063,-97.848462,Private,Yes,,
,5806,10/1/18,2010s,2018,Live Oak,30.229067,-97.848426,Private,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.210625,-97.799219,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.210903,-97.799854,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211289,-97.799294,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211357,-97.799185,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.210495,-97.799067,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.210355,-97.799351,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.210291,-97.799378,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211167,-97.799265,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.210956,-97.798985,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.21082,-97.798889,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.210686,-97.798533,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211492,-97.799105,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211507,-97.799089,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211534,-97.799076,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211585,-97.799207,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211607,-97.799201,Municipal - Parkland,Yes,,
,16676,10/1/18,2010s,2018,Live Oak,30.211624,-97.799287,Municipal - Parkland,Yes,,
,5702,3/29/19,2010s,2019,Live Oak,30.249495,-97.745149,,Yes,,
,14549,4/5/19,2010s,2019,Live Oak,30.491443,-97.767209,Private,Yes,,Yes
,11549,4/12/19,2010s,2019,Live Oak,30.462358,-97.809476,,Yes,,
,16676,4/15/19,2010s,2019,Live Oak,30.211728,-97.798393,Municipal - Parkland,Yes,,
,16676,4/15/19,2010s,2019,Live Oak,30.211739,-97.798372,Municipal - Parkland,Yes,,
,16676,4/15/19,2010s,2019,Live Oak,30.211443,-97.798505,Municipal - Parkland,Yes,,
,16676,4/15/19,2010s,2019,Live Oak,30.21152,-97.798503,Municipal - Parkland,Yes,,
,16676,4/15/19,2010s,2019,Live Oak,30.211546,-97.798578,Municipal - Parkland,Yes,,
,16676,4/15/19,2010s,2019,Live Oak,30.211561,-97.798584,Municipal - Parkland,Yes,,
,16676,4/15/19,2010s,2019,Live Oak,30.211667,-97.798594,Municipal - Parkland,Yes,,
,16676,4/16/19,2010s,2019,Live Oak,30.211803,-97.798321,Municipal - Parkland,Yes,,
,16676,4/16/19,2010s,2019,Live Oak,30.211884,-97.798347,Municipal - Parkland,Yes,,
,16676,4/16/19,2010s,2019,Live Oak,30.211953,-97.798218,Municipal - Parkland,Yes,,
,16676,4/16/19,2010s,2019,Live Oak,30.211951,-97.798457,Municipal - Parkland,Yes,,
,16676,4/22/19,2010s,2019,Live Oak,30.211985,-97.798449,Municipal - Parkland,Yes,,
,16676,4/22/19,2010s,2019,Live Oak,30.211988,-97.79844,Municipal - Parkland,Yes,,
,16676,4/23/19,2010s,2019,Live Oak,30.211534,-97.798023,Municipal - Parkland,Yes,,
,5788,4/24/19,2010s,2019,Live Oak,30.212029,-97.801787,,Yes,,
,16676,5/22/19,2010s,2019,Live Oak,30.21036,-97.799358,Municipal - Parkland,Yes,,
,16676,5/22/19,2010s,2019,Live Oak,30.210296,-97.799386,Municipal - Parkland,Yes,,
,16676,5/22/19,2010s,2019,Live Oak,30.210242,-97.798509,Municipal - Parkland,Yes,,
,16676,5/22/19,2010s,2019,Live Oak,30.210237,-97.798521,Municipal - Parkland,Yes,,
,16676,5/22/19,2010s,2019,Live Oak,30.211545,-97.79811,Municipal - Parkland,Yes,,
,16676,5/22/19,2010s,2019,Live Oak,30.211082,-97.798268,Municipal - Parkland,Yes,,
,16676,5/22/19,2010s,2019,Live Oak,30.211005,-97.798436,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.211593,-97.797739,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.21153,-97.79764,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.211516,-97.797614,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.211475,-97.797637,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.211507,-97.797633,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.211616,-97.797437,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.211688,-97.797593,Municipal - Parkland,Yes,,
,16676,5/23/19,2010s,2019,Live Oak,30.211629,-97.797658,Municipal - Parkland,Yes,,
,16676,5/25/19,2010s,2019,Live Oak,30.210223,-97.799106,Municipal - Parkland,Yes,,
,5778,5/31/19,2010s,2019,Live Oak,30.192835,-97.802058,Municipal - ROW,Yes,,
,5778,5/31/19,2010s,2019,Live Oak,30.19265,-97.801795,Municipal - ROW,Yes,,
,16676,5/31/19,2010s,2019,Live Oak,30.211719,-97.798006,Municipal - Parkland,Yes,,
,16676,5/31/19,2010s,2019,Live Oak,30.211698,-97.797992,Municipal - Parkland,Yes,,
,16676,5/31/19,2010s,2019,Live Oak,30.211386,-97.7984,Municipal - Parkland,Yes,,
,16676,5/31/19,2010s,2019,Live Oak,30.211374,-97.798373,Municipal - Parkland,Yes,,
,16782,5/31/19,2010s,2019,Live Oak,30.400362,-97.683815,Municipal - Parkland,Yes,,
,16676,6/4/19,2010s,2019,Live Oak,30.211786,-97.798002,Municipal - Parkland,Yes,,
,16676,6/4/19,2010s,2019,Live Oak,30.21162,-97.797876,Municipal - Parkland,Yes,,
,16709,6/5/19,2010s,2019,Live Oak,30.22395,-97.868733,Public,Yes,,
,16709,6/5/19,2010s,2019,Live Oak,30.224001,-97.868372,Private,Yes,Yes,Yes
,14544,6/5/19,2010s,2019,Live Oak,30.224155,-97.868253,Private,Yes,Yes,Yes
,14544,6/5/19,2010s,2019,Live Oak,30.224648,-97.868468,Public,Yes,Yes,Yes
,14544,6/5/19,2010s,2019,Live Oak,30.224249,-97.86753,Public,Yes,No,
,14544,6/6/19,2010s,2019,Live Oak,30.224795,-97.868274,,Yes,,
,16676,6/7/19,2010s,2019,Live Oak,30.211685,-97.797778,Municipal - Parkland,Yes,,
,16676,6/7/19,2010s,2019,Live Oak,30.211751,-97.79771,Municipal - Parkland,Yes,,
,16676,6/7/19,2010s,2019,Live Oak,30.211758,-97.797712,Municipal - Parkland,Yes,,
,16676,6/7/19,2010s,2019,Live Oak,30.211757,-97.797724,Municipal - Parkland,Yes,,
,16676,6/7/19,2010s,2019,Live Oak,30.211368,-97.797507,Municipal - Parkland,Yes,,
,5771,7/2/19,2010s,2019,Live Oak,30.299095,-97.773093,,Yes,,
,5788,7/19/19,2010s,2019,Live Oak,30.211928,-97.804448,,Yes,,
,14561,7/25/19,2010s,2019,Live Oak,30.267272,-97.806128,,Yes,,
,5829,7/26/19,2010s,2019,Live Oak,30.249491,-97.779854,Public,Yes,No,No
,5778,7/26/19,2010s,2019,Live Oak,30.192762,-97.804372,Municipal - ROW,Yes,,
,14609,8/21/19,2010s,2019,Live Oak,30.209167,-97.828669,Municipal - Parkland,Yes,Yes,Yes
,5736,10/1/19,2010s,2019,Live Oak,30.190474,-97.869373,Private,Yes,,
,16709,10/1/19,2010s,2019,Live Oak,30.224665,-97.868813,Private,Yes,,
,16709,10/1/19,2010s,2019,Live Oak,30.224811,-97.868697,Private,Yes,,
,5681,10/9/19,2010s,2019,Live Oak,30.416488,-97.682494,Public,Yes,,
,5673,11/12/19,2010s,2019,Live Oak,30.417179,-97.727201,,Yes,,
,5771,12/23/19,2010s,2019,Live Oak,30.304247,-97.770202,Municipal - Parkland,Yes,Yes,Yes
,,4/17/20,2020s,2020,Live Oak,30.189374,-97.820251,,Yes,,
,14539,5/8/20,2020s,2020,Live Oak,30.187275,-97.887965,Private,Yes,Yes,Nearby trees have been injected
,14539,5/8/20,2020s,2020,Live Oak,30.187171,-97.887893,Private,Yes,Yes,Nearby trees have been injected
,14539,5/8/20,2020s,2020,Live Oak,30.18704,-97.887529,Private,Yes,Yes,Nearby trees have been injected
,14539,5/8/20,2020s,2020,Live Oak,30.186776,-97.887714,Private,Yes,Yes,Yes
,5778,6/19/20,2020s,2020,Live Oak,30.192949,-97.800519,Municipal - ROW,Yes,No,Yes
,,7/15/20,2020s,2020,Live Oak,30.246161,-97.980707,,Yes,,
,14538,9/11/20,2020s,2020,Live Oak,30.19883,-97.846927,Public,Yes,Yes,Yes
,5734,10/1/20,2020s,2020,Live Oak,30.181828,-97.828898,Private,Yes,Yes,
,14616,10/1/20,2020s,2020,Live Oak,30.157188,-97.864038,Private,Yes,Yes,Moving fast
,14625,10/1/20,2020s,2020,Live Oak,30.196876,-97.904325,Private,Yes,,
,14633,10/1/20,2020s,2020,Live Oak,30.18273,-97.889263,Private,Yes,,
,,6/9/21,2020s,2021,Live Oak,30.273445,-97.818677,,Yes,,
,5689,10/1/21,2000s,2000,Live Oaks,30.384903,-97.689617,Unknown,Yes,Yes,Yes
,14544,11/1/21,2020s,2021,Live Oak,30.225136,-97.868501,Private,Yes,Yes,Yes
,,12/14/21,2020s,2021,Live Oak,30.285298,-97.875938,,Yes,,
,5781,1/5/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,5781,1/5/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,5781,1/7/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,5781,1/7/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,5781,1/10/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,,1/21/22,2020s,2022,Live Oak,30.339078,-97.884978,Public,Yes,,
,5781,3/1/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,5781,3/1/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,5781,3/1/22,2020s,2022,Live Oak,30.232093,-97.757131,Private,Yes,,
,,3/7/22,2020s,2022,Live Oak,30.169813,-97.844327,Private,Yes,,
,,3/8/22,2020s,2022,Live Oak,30.248739,-97.779971,Private,Yes,,
,,3/24/22,2020s,2022,Live Oak,30.267504,-97.80437,Private,Yes,,
,,4/14/22,2020s,2022,Live Oak,30.210585,-97.882336,Private,Yes,,
,,4/29/22,2020s,2022,Live Oak,30.293051,-97.88333,,Yes,,
,,5/2/22,2020s,2022,Live Oak,30.28682,-97.823694,,Yes,,
,,5/10/22,2020s,2022,Live Oak,30.248392,-97.780212,Public,Yes,,
,,6/16/22,2020s,2022,Live Oak,30.463349,-97.885452,,Yes,,
,,7/18/22,2020s,2022,Live Oak,30.20336,-97.815317,Private,Yes,,
,,8/24/22,2020s,2022,Live Oak,30.22393,-97.869091,Private,Yes,,
,,9/13/22,2020s,2022,Live Oak,30.344675,-97.870804,,Yes,,
,,12/6/22,2020s,2022,Live Oak,30.225243,-97.86857,Private,Yes,,
,,12/6/22,2020s,2022,Live Oak,30.225243,-97.86857,Private,Yes,,
,5670,12/7/22,2020s,2022,Live Oak,30.422756,-97.727634,Private,Yes,,
,,12/7/22,2020s,2022,Live Oak,30.300777,-97.775526,Private,Yes,,
,,12/12/22,2020s,2022,Live Oak,30.339053,-97.884126,Public,Yes,,
,,12/19/22,2020s,2022,Live Oak,30.225243,-97.86857,Private,Yes,,
,,12/20/22,2020s,2022,Live Oak,30.194608,-97.861523,,Yes,,
,,1/25/23,2020s,2023,Live Oak,30.189865,-97.884117,,Yes,,
,,2/17/23,2020s,2023,Live Oak,30.26302,-97.80807,Public,Yes,,
,5769,4/6/23,2020s,2023,Live Oak,30.357018,-97.766125,Private,Yes,,
,5829,5/1/23,2020s,2023,Live Oak,30.251973,-97.779414,Private,Yes,,
,14561,5/4/23,2020s,2023,Live Oak,30.265005,-97.806795,Private,Yes,,
,,5/23/23,2020s,2023,Live Oak,30.251384,-97.787793,Private,Yes,,
,,5/23/23,2020s,2023,Live Oak,30.25127,-97.78802,Private,Yes,,
,,6/5/23,2020s,2023,Live Oak,30.441935,-97.815577,Public,Yes,,
,,7/6/23,2020s,2023,Live Oak,30.191693,-97.811258,Private,Yes,,
,,7/6/23,2020s,2023,Live Oak,30.191693,-97.811258,Private,Yes,,
,,7/6/23,2020s,2023,Live Oak,30.191693,-97.811258,Private,Yes,,
,,7/14/23,2020s,2023,Live Oak,30.261721,-97.802734,Private,Yes,,
,,8/3/23,2020s,2023,Live Oak,30.400572,-97.652867,Private,Yes,,
,,9/14/23,2020s,2023,Live Oak,30.149799,-97.807962,Private,Yes,,
,,9/14/23,2020s,2023,Live Oak,30.212695,-97.80152,Public,Yes,,
,,9/14/23,2020s,2023,Live Oak,30.212695,-97.80152,Public,Yes,,
,,10/30/23,2020s,2023,Live Oak,30.183437,-97.858614,Public,Yes,,
,,10/30/23,2020s,2023,Live Oak,30.224182,-97.867729,Public,Yes,,
,,11/6/23,2020s,2023,Live Oak,30.251507,-97.781967,Private,Yes,,
,,12/20/23,2020s,2023,Live Oak,30.339078,-97.884978,Public,Yes,,
,,2/5/24,2020s,2024,Live Oak,30.196189,-97.811881,Private,Yes,,
,,3/13/24,2020s,2024,Live Oak,30.424241,-97.761444,Private,Yes,,
,,5/14/24,2020s,2024,Live Oak,30.206296,-97.879835,Private,Yes,,
,5807,5/29/24,2020s,2024,Live Oak,30.222814,-97.849193,Private,Yes,,
,,6/5/24,2020s,2024,Live Oak,30.327947,-97.749058,Public,Yes,,
,6281,7/11/24,2020s,2024,Live Oak,30.204716,-97.856191,Private,Yes,,
,,7/12/24,2020s,2024,Live Oak,30.149592,-97.808176,Private,Yes,,
,5781,7/24/24,2020s,2024,Live Oak,30.232093,-97.757131,Private,Yes,,
,5781,7/24/24,2020s,2024,Live Oak,30.232093,-97.757131,Private,Yes,,
,,7/24/24,2020s,2024,Live Oak,30.355093,-97.767242,Private,Yes,,
,5723,8/30/24,2020s,2024,Live Oak,30.263367,-97.803622,Private,Yes,,
,,9/17/24,2020s,2024,Live Oak,30.209209,-97.87973,Public,Yes,,
,5892,10/4/24,2020s,2024,Live Oak,30.225473,-97.790848,Private,Yes,,
